source,target,relationship
4178,9667,SEE_ALSO
7051,5186,TOOK_OVER_FROM
5186,7051,SUCCEEDED__BY
7050,662,SEE_ALSO
7050,7049,SEE_ALSO
662,7049,SAME_PREMISES_AS
662,9666,PARTNERSHIP
662,7050,SEE_ALSO
7049,662,SAME_PREMISES_AS
9948,7046,TOOK_OVER_FROM
5190,442,WORKED_FOR
5190,1514,SEE_ALSO
5190,1884,SEE_ALSO
1514,1884,PARTNERSHIP
1514,442,CHILD_OF
1884,5190,SEE_ALSO
1884,442,SUCCEEDED__BY
1884,1514,PARTNERSHIP
5189,3290,SEE_ALSO
3290,3294,SEE_ALSO
2151,5768,SEE_ALSO
2151,5184,SEE_ALSO
2153,2154,TOOK_OVER_FROM
2153,4413,SUCCEEDED__BY
2154,608,APPRENTICED_TO
1541,149,SUCCEEDED__BY
9666,662,SEE_ALSO
2152,325,SEE_ALSO
5768,2151,SEE_ALSO
5768,5184,SEE_ALSO
1513,5183,SEE_ALSO
1513,3293,SEE_ALSO
1513,3294,SEE_ALSO
3293,3290,SEE_ALSO
3293,1513,SEE_ALSO
3293,5183,SEE_ALSO
3293,3294,SEE_ALSO
9667,4178,SEE_ALSO
1886,7054,SEE_ALSO
1886,1885,TOOK_OVER_FROM
5605,5189,PARENT_OF
1885,1886,SUCCEEDED__BY
904,1541,HAD_APPRENTICE
1370,5,APPRENTICED_TO
8945,749,WORKED_FOR
8948,3346,CHILD_OF
8948,749,WORKED_FOR
8948,1886,SEE_ALSO
5838,5837,SEE_ALSO
5386,663,APPRENTICED_TO
3445,3460,APPRENTICED_TO
5608,2387,SEE_ALSO
5608,2542,SEE_ALSO
3291,2844,SEE_ALSO
3291,3061,SEE_ALSO
4180,1523,SEE_ALSO
4181,3294,SEE_ALSO
4181,4184,SEE_ALSO
4181,1523,SEE_ALSO
10222,7532,SUCCEEDED__BY
3285,3149,SEE_ALSO
3284,1680,SEE_ALSO
3284,1513,SEE_ALSO
1680,1513,SEE_ALSO
7058,7284,ASSOCIATED_WITH
7284,7283,SUCCEEDED__BY
2155,2156,SEE_ALSO
2155,1888,SEE_ALSO
2156,2155,SEE_ALSO
2156,1888,SEE_ALSO
1888,2156,SEE_ALSO
1888,2155,SEE_ALSO
9464,7062,SUCCEEDED__BY
7062,7061,SEE_ALSO
7062,9464,TOOK_OVER_FROM
7062,2547,SEE_ALSO
2239,1923,SEE_ALSO
2239,3185,SEE_ALSO
2423,386,HAD_APPRENTICE
2423,2559,HAD_APPRENTICE
2423,2590,APPRENTICED_TO
7066,7065,SEE_ALSO
7066,2157,SEE_ALSO
7065,7066,SEE_ALSO
7065,2157,SEE_ALSO
4182,3021,UNCLE_AUNT_OF
3021,4182,NEPHEW_NIECE_OF
412,421,APPRENTICED_TO
7071,5308,ASSOCIATED_WITH
5308,4366,TOOK_OVER_FROM
5308,7237,SUCCEEDED__BY
7070,4114,TOOK_OVER_FROM
7070,4184,SEE_ALSO
2158,4185,SEE_ALSO
4185,2158,SEE_ALSO
9221,1668,WORKED_FOR
8865,8864,TOOK_OVER_FROM
3681,3680,SEE_ALSO
3680,5268,ASSOCIATED_WITH
3680,3777,TOOK_OVER_FROM
5268,3777,ASSOCIATED_WITH
5268,2170,TOOK_OVER_FROM
8444,7075,CHILD_OF
7075,8444,PARENT_OF
10081,4245,PARTNERSHIP
3683,4375,TOOK_OVER_FROM
3683,3682,SEE_ALSO
666,169,ASSOCIATED_WITH
4187,7079,SEE_ALSO
7079,4187,SEE_ALSO
9757,4674,SEE_ALSO
8691,8693,PARENT_OF
8691,8692,PARENT_OF
8693,8691,CHILD_OF
8693,8692,SIBLING_OF
8692,8691,CHILD_OF
8692,8693,SIBLING_OF
8694,8691,TOOK_OVER_FROM
8695,8691,SEE_ALSO
8695,8692,PARTNERSHIP
8695,8693,PARTNERSHIP
2426,2557,APPRENTICED_TO
7081,6189,SUCCEEDED__BY
7081,6876,TOOK_OVER_FROM
7081,8632,ASSOCIATED_WITH
7082,6189,SEE_ALSO
1495,1494,SEE_ALSO
1494,3415,ASSOCIATED_WITH
1494,1495,SEE_ALSO
7084,7083,SUCCEEDED__BY
7084,7428,SEE_ALSO
9050,5771,SUCCEEDED__BY
9050,3165,ASSOCIATED_WITH
9050,4372,TOOK_OVER_FROM
5494,5493,APPRENTICED_TO
3173,3174,SUCCEEDED__BY
3174,3173,TOOK_OVER_FROM
1350,1349,SEE_ALSO
1350,667,SEE_ALSO
1350,1861,SEE_ALSO
1349,1350,SEE_ALSO
1349,667,SEE_ALSO
1349,1861,SEE_ALSO
5769,1862,APPRENTICED_TO
1862,1861,SEE_ALSO
1862,1350,SEE_ALSO
1862,1349,SEE_ALSO
1862,667,SEE_ALSO
1862,5769,PARENT_OF
1862,316,APPRENTICED_TO
667,1349,SEE_ALSO
667,1350,SEE_ALSO
667,1861,SEE_ALSO
1861,1350,SEE_ALSO
1861,1349,SEE_ALSO
1861,667,SEE_ALSO
10030,5465,WORKED_FOR
5465,7774,SEE_ALSO
316,761,ASSOCIATED_WITH
316,3304,HAD_APPRENTICE
316,4300,PARENT_OF
2920,770,APPRENTICED_TO
2991,2992,CHILD_OF
2991,4458,PARENT_OF
2991,2993,PARTNERSHIP
2993,2992,TOOK_OVER_FROM
2993,2991,SEE_ALSO
2993,4458,SEE_ALSO
1343,745,APPRENTICED_TO
1343,5256,PARENT_OF
5256,1343,CHILD_OF
4188,5256,SEE_ALSO
4188,2693,SEE_ALSO
888,272,HAD_APPRENTICE
5770,1156,SAME_PREMISES_AS
2693,2992,SEE_ALSO
2693,1343,SEE_ALSO
7089,10422,SEE_ALSO
7089,10390,SUCCEEDED__BY
5201,2993,SEE_ALSO
5201,678,ASSOCIATED_WITH
5201,4458,TOOK_OVER_FROM
5201,2991,SUCCEEDED__BY
7090,3453,APPRENTICED_TO
3453,3469,HAD_APPRENTICE
3453,3448,HAD_APPRENTICE
3453,7090,HAD_APPRENTICE
3453,8059,HAD_APPRENTICE
3453,3274,APPRENTICED_TO
3453,3447,APPRENTICED_TO
3453,3471,HAD_APPRENTICE
3453,8150,HAD_APPRENTICE
3453,8158,HAD_APPRENTICE
7091,8059,SEE_ALSO
8059,3453,APPRENTICED_TO
8059,7650,HAD_APPRENTICE
2370,413,ASSOCIATED_WITH
2370,2368,PARENT_OF
2370,8968,SUCCEEDED__BY
2368,2370,CHILD_OF
8968,2368,PARENT_OF
8969,2368,SEE_ALSO
8970,8969,SEE_ALSO
8970,2368,TOOK_OVER_FROM
7094,10363,SEE_ALSO
10363,7094,SEE_ALSO
9312,202,SEE_ALSO
9312,9313,SEE_ALSO
202,9313,SEE_ALSO
9313,9312,PARTNERSHIP
9313,202,SEE_ALSO
157,210,CHILD_OF
157,110,WORKED_FOR
210,448,APPRENTICED_TO
210,157,SEE_ALSO
448,109,SEE_ALSO
448,210,HAD_APPRENTICE
448,110,CHILD_OF
874,875,SEE_ALSO
875,874,SEE_ALSO
4487,4484,SIBLING_OF
4487,4500,CHILD_OF
4487,914,PARTNERSHIP
4487,1893,PARTNERSHIP
4484,4500,CHILD_OF
4484,914,PARTNERSHIP
4484,4485,HAD_APPRENTICE
4484,915,SEE_ALSO
4500,4484,PARENT_OF
4500,1893,SUCCEEDED__BY
914,915,SUCCEEDED__BY
914,4484,SEE_ALSO
914,4487,SEE_ALSO
1893,914,SUCCEEDED__BY
1893,4500,TOOK_OVER_FROM
5304,4484,CHILD_OF
5304,915,PARTNERSHIP
4304,915,SUCCEEDED__BY
4304,6962,SEE_ALSO
7097,4271,SEE_ALSO
4271,7097,TOOK_OVER_FROM
10159,3466,APPRENTICED_TO
10159,5203,CHILD_OF
3466,2592,APPRENTICED_TO
3466,3457,HAD_APPRENTICE
3466,7898,SEE_ALSO
5204,2167,SAME_PREMISES_AS
76,76,UNCLE_AUNT_OF
3500,4272,SUCCEEDED__BY
4272,3500,TOOK_OVER_FROM
7104,3500,SEE_ALSO
7104,566,WORKED_FOR
7105,3093,TOOK_OVER_FROM
7105,3500,SEE_ALSO
3093,566,ASSOCIATED_WITH
5354,566,TOOK_OVER_FROM
5354,5236,SUCCEEDED__BY
5354,3500,SEE_ALSO
7107,6968,ASSOCIATED_WITH
8799,2504,APPRENTICED_TO
2429,2487,APPRENTICED_TO
2429,2371,SEE_ALSO
2429,2372,SEE_ALSO
2429,6883,ASSOCIATED_WITH
2429,2385,SUCCEEDED__BY
2385,2429,TOOK_OVER_FROM
8497,7111,CHILD_OF
7111,7110,PARENT_OF
7111,8497,PARENT_OF
7110,7111,CHILD_OF
10455,7112,SUCCEEDED__BY
5238,5240,SAME_PREMISES_AS
5240,5239,TOOK_OVER_FROM
5239,5240,SUCCEEDED__BY
5242,3025,SEE_ALSO
3025,5242,SEE_ALSO
5241,7116,SEE_ALSO
5241,7117,SUCCEEDED__BY
7117,7118,SUCCEEDED__BY
7117,5241,TOOK_OVER_FROM
7117,7114,SEE_ALSO
7114,5241,SEE_ALSO
7114,7118,SEE_ALSO
7114,7117,SEE_ALSO
8421,8422,CHILD_OF
7118,7117,TOOK_OVER_FROM
7118,5241,SEE_ALSO
670,847,SEE_ALSO
670,861,SEE_ALSO
670,5243,PARENT_OF
847,670,SEE_ALSO
847,861,SEE_ALSO
847,749,APPRENTICED_TO
847,4294,APPRENTICED_TO
5243,670,CHILD_OF
2430,2401,ASSOCIATED_WITH
2430,2557,APPRENTICED_TO
3026,7120,SEE_ALSO
7121,3026,TOOK_OVER_FROM
7121,7120,SEE_ALSO
9315,9316,EMPLOYED_BY
9315,9322,EMPLOYED_BY
9322,9321,CHILD_OF
9322,9316,SIBLING_OF
498,495,SEE_ALSO
7132,7133,TOOK_OVER_FROM
7133,7132,SUCCEEDED__BY
3305,3447,CHILD_OF
3305,3274,APPRENTICED_TO
3305,3226,SIBLING_OF
3226,3447,APPRENTICED_TO
1451,696,APPRENTICED_TO
1451,1452,SIBLING_OF
1452,1451,SIBLING_OF
1452,696,WORKED_FOR
7139,10054,SUCCEEDED__BY
10054,7139,TOOK_OVER_FROM
7140,10054,SEE_ALSO
7140,7139,SEE_ALSO
8885,2167,CHILD_OF
671,671,PARENT_OF
671,610,SEE_ALSO
671,314,APPRENTICED_TO
4195,5258,SUCCEEDED__BY
5258,4195,TOOK_OVER_FROM
4592,1972,SEE_ALSO
3336,9726,SEE_ALSO
3336,5257,SEE_ALSO
5252,5253,SEE_ALSO
5253,5252,SEE_ALSO
9520,5518,APPRENTICED_TO
5518,9520,HAD_APPRENTICE
5518,2280,APPRENTICED_TO
5518,3528,CHILD_OF
7147,2647,TOOK_OVER_FROM
4059,2962,APPRENTICED_TO
4061,2962,APPRENTICED_TO
4060,2962,APPRENTICED_TO
4060,8376,HAD_APPRENTICE
2438,2437,SEE_ALSO
2437,2438,SEE_ALSO
4198,2169,SEE_ALSO
2169,4198,SEE_ALSO
820,439,ASSOCIATED_WITH
439,820,ASSOCIATED_WITH
439,438,NEPHEW_NIECE_OF
439,917,SUCCEEDED__BY
7152,3654,ASSOCIATED_WITH
5251,2167,SAME_PREMISES_AS
5250,2167,SEE_ALSO
7156,7155,SUCCEEDED__BY
437,10055,SIBLING_OF
10055,489,SEE_ALSO
489,10055,SEE_ALSO
489,437,SEE_ALSO
489,10073,PARENT_OF
10073,7157,SUCCEEDED__BY
7157,10073,TOOK_OVER_FROM
7158,4199,TOOK_OVER_FROM
1896,3030,SEE_ALSO
3030,1896,SEE_ALSO
3030,449,PARTNERSHIP
1509,672,TOOK_OVER_FROM
672,4294,APPRENTICED_TO
672,1509,SUCCEEDED__BY
7165,5264,SEE_ALSO
7166,8632,ASSOCIATED_WITH
7166,9648,TOOK_OVER_FROM
5265,8900,HAD_APPRENTICE
5265,9167,PARENT_OF
5265,9177,SEE_ALSO
5265,5266,SEE_ALSO
8900,5267,PARTNERSHIP
8900,9167,SIBLING_OF
8900,5265,APPRENTICED_TO
5267,9177,SEE_ALSO
9167,5265,CHILD_OF
9167,8900,SIBLING_OF
9167,5267,PARTNERSHIP
9167,9177,SEE_ALSO
9177,5267,SEE_ALSO
3301,5266,SEE_ALSO
3301,5265,SEE_ALSO
5266,5265,SEE_ALSO
5266,3301,SEE_ALSO
4200,2692,SEE_ALSO
4200,1895,SEE_ALSO
2692,5774,SEE_ALSO
5774,2692,SEE_ALSO
1895,4200,SEE_ALSO
1895,2692,SEE_ALSO
1366,1385,TOOK_OVER_FROM
1385,1367,TOOK_OVER_FROM
1385,1366,SUCCEEDED__BY
1367,1385,SUCCEEDED__BY
1368,1366,TOOK_OVER_FROM
1368,1367,SEE_ALSO
1368,1385,SEE_ALSO
9912,9899,SUCCEEDED__BY
2439,1000,WORKED_FOR
5513,2280,APPRENTICED_TO
2440,3453,SEE_ALSO
2440,2439,SEE_ALSO
3690,3615,SUCCEEDED__BY
3690,3691,SEE_ALSO
9168,2170,GRANDCHILD_OF
9168,5268,PARTNERSHIP
9168,4042,CHILD_OF
9205,5268,ASSOCIATED_WITH
9205,7683,TOOK_OVER_FROM
7683,7674,SEE_ALSO
7683,5268,SEE_ALSO
7683,7681,TOOK_OVER_FROM
7683,7678,SEE_ALSO
9024,9166,ASSOCIATED_WITH
9024,5268,TOOK_OVER_FROM
3825,4371,SEE_ALSO
4371,3825,SEE_ALSO
4370,3825,SEE_ALSO
4370,4371,SEE_ALSO
1390,1391,SUCCEEDED__BY
1390,2869,HAD_APPRENTICE
1390,5510,CHILD_OF
1390,1375,APPRENTICED_TO
1390,674,WORKED_FOR
1926,674,WORKED_FOR
5393,674,WORKED_FOR
5393,1375,APPRENTICED_TO
766,5934,EMPLOYED_BY
766,495,EMPLOYED_BY
766,698,WORKED_FOR
766,692,WORKED_FOR
766,989,HAD_APPRENTICE
766,8936,CHILD_OF
2441,2378,APPRENTICED_TO
2441,2442,PARENT_OF
2441,2794,ASSOCIATED_WITH
2378,2441,HAD_APPRENTICE
1392,541,UNKNOWN_RELATION
542,541,SEE_ALSO
5378,541,PARENT_OF
5378,675,PARENT_OF
449,3030,SEE_ALSO
449,909,SEE_ALSO
2171,3030,SUCCEEDED__BY
2172,2274,TOOK_OVER_FROM
2172,3030,SUCCEEDED__BY
2274,2276,SEE_ALSO
9831,760,APPRENTICED_TO
760,733,APPRENTICED_TO
760,760,HAD_APPRENTICE
760,9831,HAD_APPRENTICE
760,2582,HAD_APPRENTICE
1683,510,CHILD_OF
1683,945,ASSOCIATED_WITH
510,1683,PARENT_OF
5335,9137,PARTNERSHIP
9137,9976,SUCCEEDED__BY
9137,5335,SEE_ALSO
9976,9137,SEE_ALSO
3031,7181,SEE_ALSO
3032,3031,SEE_ALSO
3032,8155,ASSOCIATED_WITH
3032,8906,SEE_ALSO
2777,9170,SEE_ALSO
2777,2173,SEE_ALSO
9170,8912,APPRENTICED_TO
4203,2173,SEE_ALSO
7183,2173,TOOK_OVER_FROM
9212,9213,SUCCEEDED__BY
9213,9212,TOOK_OVER_FROM
9211,9212,SEE_ALSO
9211,9213,SEE_ALSO
9089,9212,SEE_ALSO
9089,9213,SEE_ALSO
797,314,APPRENTICED_TO
797,5385,HAD_APPRENTICE
797,438,ASSOCIATED_WITH
797,358,ASSOCIATED_WITH
797,445,HAD_APPRENTICE
7186,1049,SEE_ALSO
8814,8813,SEE_ALSO
8813,8814,SEE_ALSO
9501,6965,APPRENTICED_TO
3448,3453,APPRENTICED_TO
7187,8361,EMPLOYED_BY
9528,8361,EMPLOYED_BY
9770,7187,TOOK_OVER_FROM
677,1897,SEE_ALSO
677,5436,ASSOCIATED_WITH
677,696,APPRENTICED_TO
677,2269,SUCCEEDED__BY
1897,677,SEE_ALSO
3296,678,SEE_ALSO
7188,678,SEE_ALSO
2269,2270,SEE_ALSO
2269,677,TOOK_OVER_FROM
2269,7879,SUCCEEDED__BY
679,5436,SEE_ALSO
679,677,TOOK_OVER_FROM
1450,841,HAD_APPRENTICE
7191,7190,SUCCEEDED__BY
7190,7191,TOOK_OVER_FROM
1675,4435,PARENT_OF
3176,3789,TOOK_OVER_FROM
3176,3175,SEE_ALSO
3789,3176,SUCCEEDED__BY
3789,3175,SEE_ALSO
3175,3176,SEE_ALSO
3175,3789,SEE_ALSO
3177,3789,SEE_ALSO
3177,3175,SEE_ALSO
3177,3176,SEE_ALSO
2448,2434,SEE_ALSO
2448,2447,SEE_ALSO
2448,2449,SEE_ALSO
2434,2449,SEE_ALSO
2434,2447,SEE_ALSO
2434,2448,SEE_ALSO
9208,4600,ASSOCIATED_WITH
2447,2449,SEE_ALSO
2447,2448,SEE_ALSO
2449,2447,SEE_ALSO
2449,2434,SEE_ALSO
2449,2448,SEE_ALSO
3697,3696,CHILD_OF
3696,3654,ASSOCIATED_WITH
3696,3697,SEE_ALSO
3897,3898,SEE_ALSO
3898,3897,SEE_ALSO
5277,5278,SEE_ALSO
5279,9486,SEE_ALSO
5279,5280,PARTNERSHIP
9486,5280,SEE_ALSO
5280,5279,SUCCEEDED__BY
5280,9486,SEE_ALSO
5282,9487,SEE_ALSO
2528,8944,SEE_ALSO
8944,749,WORKED_FOR
8944,2528,SEE_ALSO
7199,5282,SEE_ALSO
9104,8400,SEE_ALSO
7201,8400,SEE_ALSO
3035,5286,SEE_ALSO
7205,678,ASSOCIATED_WITH
7206,5288,PARENT_OF
7206,8867,SUCCEEDED__BY
8867,5288,SEE_ALSO
7207,7206,SEE_ALSO
7207,8867,SEE_ALSO
2373,7207,SEE_ALSO
4208,5895,SUCCEEDED__BY
5895,4208,TOOK_OVER_FROM
4209,5895,SUCCEEDED__BY
4209,4208,SUCCEEDED__BY
229,140,ASSOCIATED_WITH
682,1561,SUCCEEDED__BY
682,5775,SEE_ALSO
682,3037,PARENT_OF
1561,682,TOOK_OVER_FROM
5775,682,SEE_ALSO
3037,1561,TOOK_OVER_FROM
3037,682,CHILD_OF
3037,5775,SEE_ALSO
4210,3037,TOOK_OVER_FROM
4210,5290,SUCCEEDED__BY
5290,4210,TOOK_OVER_FROM
7212,7213,SUCCEEDED__BY
7213,7212,TOOK_OVER_FROM
4211,5290,SEE_ALSO
966,968,SEE_ALSO
966,966,SEE_ALSO
968,967,SEE_ALSO
968,966,SEE_ALSO
967,968,SEE_ALSO
967,966,SEE_ALSO
8583,7215,SAME_PREMISES_AS
7215,8583,SAME_PREMISES_AS
3899,3900,SEE_ALSO
3900,3899,SEE_ALSO
10303,5306,TOOK_OVER_FROM
7220,2177,SEE_ALSO
2178,2177,SUCCEEDED__BY
2179,1596,SEE_ALSO
2179,2178,SEE_ALSO
1596,4600,ASSOCIATED_WITH
7221,5307,SEE_ALSO
7221,1186,SUCCEEDED__BY
1186,5307,SEE_ALSO
816,430,APPRENTICED_TO
2619,2248,APPRENTICED_TO
4074,2170,APPRENTICED_TO
7226,4074,SEE_ALSO
7226,7227,PARTNERSHIP
7227,7226,SEE_ALSO
7229,7228,SEE_ALSO
7228,7229,SEE_ALSO
7230,7228,SEE_ALSO
7230,7229,SEE_ALSO
5316,7234,SEE_ALSO
4366,5308,SUCCEEDED__BY
7237,9376,SUCCEEDED__BY
7237,5308,TOOK_OVER_FROM
7237,532,ASSOCIATED_WITH
7237,4366,SEE_ALSO
7240,5311,SEE_ALSO
7254,3058,SEE_ALSO
4213,2181,SEE_ALSO
4213,2223,SAME_PREMISES_AS
2223,4541,SEE_ALSO
7255,2181,SEE_ALSO
7255,4213,SEE_ALSO
998,1502,SEE_ALSO
998,246,SEE_ALSO
998,1501,SEE_ALSO
998,1372,PARENT_OF
1372,272,CHILD_OF
8,709,UNKNOWN_RELATION
8,1004,SEE_ALSO
10416,5312,CHILD_OF
5312,10416,PARENT_OF
709,8,UNCLE_AUNT_OF
7,21,SUCCEEDED__BY
7,273,TOOK_OVER_FROM
7243,7242,SEE_ALSO
4214,1003,SEE_ALSO
3978,2402,APPRENTICED_TO
43,2184,SEE_ALSO
2184,43,SEE_ALSO
4472,4473,CHILD_OF
4472,422,APPRENTICED_TO
9441,5323,TOOK_OVER_FROM
5323,1545,SEE_ALSO
1096,389,APPRENTICED_TO
1096,5325,SEE_ALSO
1096,1557,SEE_ALSO
1096,1105,SUCCEEDED__BY
1096,1050,HAD_APPRENTICE
684,2115,HAD_APPRENTICE
2186,2115,SUCCEEDED__BY
2186,684,SEE_ALSO
8868,8864,SUCCEEDED__BY
45,110,TOOK_OVER_FROM
45,3374,HAD_APPRENTICE
114,113,SEE_ALSO
112,468,TOOK_OVER_FROM
468,112,SUCCEEDED__BY
7262,3449,TOOK_OVER_FROM
7263,3449,TOOK_OVER_FROM
3706,3707,SUCCEEDED__BY
3706,3704,SEE_ALSO
2874,4311,ASSOCIATED_WITH
2874,2799,ASSOCIATED_WITH
2874,5199,HAD_APPRENTICE
4311,9705,SEE_ALSO
3059,2187,SEE_ALSO
9521,5319,SEE_ALSO
5319,2187,TOOK_OVER_FROM
7261,7260,SEE_ALSO
3982,3981,SPOUSE_OF
3982,3970,APPRENTICED_TO
1545,5323,SEE_ALSO
394,232,APPRENTICED_TO
9742,6219,SUCCEEDED__BY
1355,1357,HAD_APPRENTICE
1355,1356,ASSOCIATED_WITH
1355,2258,HAD_APPRENTICE
1355,3101,HAD_APPRENTICE
1355,5003,HAD_APPRENTICE
1355,408,APPRENTICED_TO
7271,7269,SEE_ALSO
7272,7273,SUCCEEDED__BY
7273,7272,TOOK_OVER_FROM
4300,430,ASSOCIATED_WITH
4300,1615,HAD_APPRENTICE
4300,879,PARTNERSHIP
1615,991,SEE_ALSO
1615,4300,APPRENTICED_TO
879,316,TOOK_OVER_FROM
2258,4582,SUCCEEDED__BY
2258,1355,APPRENTICED_TO
3101,1345,APPRENTICED_TO
3101,3100,SIBLING_OF
3101,2872,SEE_ALSO
761,763,SEE_ALSO
761,4600,SUPPLIED_TO
761,764,SUCCEEDED__BY
761,2914,EMPLOYED_BY
761,762,PARENT_OF
3304,427,SEE_ALSO
3304,6145,HAD_APPRENTICE
1900,1461,SEE_ALSO
1900,1462,SEE_ALSO
1461,1900,SEE_ALSO
1461,1462,SUCCEEDED__BY
1461,4218,SEE_ALSO
1462,4218,SEE_ALSO
1462,1461,TOOK_OVER_FROM
1462,4221,SEE_ALSO
7275,4217,TOOK_OVER_FROM
7275,4219,SEE_ALSO
7275,4221,SEE_ALSO
7275,4218,SEE_ALSO
7275,1462,SEE_ALSO
4217,7275,SPOUSE_OF
4219,4218,SEE_ALSO
4218,1462,SEE_ALSO
4218,1461,SEE_ALSO
4218,4217,SEE_ALSO
4218,4221,SUCCEEDED__BY
4218,4219,SEE_ALSO
4221,4219,SEE_ALSO
4221,4218,TOOK_OVER_FROM
4221,1461,SEE_ALSO
4221,4217,SEE_ALSO
7274,3708,SEE_ALSO
7274,7275,SEE_ALSO
7274,1900,SEE_ALSO
9190,4217,SEE_ALSO
7276,1462,SEE_ALSO
7276,4218,SEE_ALSO
7276,4221,SEE_ALSO
7276,4219,SEE_ALSO
7276,4217,SEE_ALSO
7276,1461,SEE_ALSO
7279,7278,SEE_ALSO
1105,5325,SEE_ALSO
1105,1560,SEE_ALSO
1105,1096,TOOK_OVER_FROM
1105,1458,SUCCEEDED__BY
5325,1557,SEE_ALSO
5325,1458,SEE_ALSO
7281,4288,WORKED_FOR
4288,2259,WORKED_FOR
4288,8816,SEE_ALSO
4288,4289,SUCCEEDED__BY
7282,7283,SEE_ALSO
7283,7284,TOOK_OVER_FROM
7283,1557,SUCCEEDED__BY
1560,1105,PARTNERSHIP
1458,1105,TOOK_OVER_FROM
1458,1560,SEE_ALSO
1458,1557,SUCCEEDED__BY
1458,5325,SEE_ALSO
1557,7284,SUCCEEDED__BY
1557,1458,TOOK_OVER_FROM
1557,1096,SEE_ALSO
3412,1557,SEE_ALSO
1050,6016,PARENT_OF
1050,3406,SEE_ALSO
1050,3277,SEE_ALSO
3709,4365,SEE_ALSO
3077,4222,SUCCEEDED__BY
3077,4223,PARENT_OF
4222,3077,SEE_ALSO
4223,3077,CHILD_OF
7285,4223,SEE_ALSO
7285,3077,SEE_ALSO
7288,7285,SEE_ALSO
7288,4222,SEE_ALSO
7289,7362,SEE_ALSO
4480,403,CHILD_OF
4480,5536,SIBLING_OF
4480,10198,PARENT_OF
3413,403,CHILD_OF
3413,4480,SIBLING_OF
3413,9172,SIBLING_OF
10198,8111,SUCCEEDED__BY
10198,10200,SEE_ALSO
10198,9997,SEE_ALSO
10198,10199,SEE_ALSO
8111,8110,TOOK_OVER_FROM
10200,9997,SIBLING_OF
10200,10199,SUCCEEDED__BY
10200,10198,SEE_ALSO
10200,9172,CHILD_OF
9997,403,GRANDCHILD_OF
9997,10200,SIBLING_OF
9997,10198,SEE_ALSO
9997,9172,CHILD_OF
10199,10198,SEE_ALSO
10199,8110,SUCCEEDED__BY
10199,10200,CHILD_OF
10148,5536,TOOK_OVER_FROM
5536,10148,PARENT_OF
5536,4480,SIBLING_OF
5536,403,CHILD_OF
8110,8111,SEE_ALSO
5477,403,UNKNOWN_RELATION
1685,1687,SEE_ALSO
1685,1689,PARTNERSHIP
1685,245,CHILD_OF
9771,9997,SEE_ALSO
9771,403,TOOK_OVER_FROM
5327,5638,SEE_ALSO
5327,5328,SEE_ALSO
934,881,APPRENTICED_TO
881,5427,PARENT_OF
881,934,HAD_APPRENTICE
881,5962,HAD_APPRENTICE
5293,5293,SEE_ALSO
7292,7293,SEE_ALSO
7293,7292,SEE_ALSO
3711,3641,SEE_ALSO
4364,10560,SEE_ALSO
1416,5414,APPRENTICED_TO
5414,1416,HAD_APPRENTICE
5414,228,HAD_APPRENTICE
7295,3457,APPRENTICED_TO
3457,3363,APPRENTICED_TO
3457,7295,HAD_APPRENTICE
9287,8203,EMPLOYED_BY
8203,9287,WORKED_FOR
8203,8204,PARTNERSHIP
9288,9287,TOOK_OVER_FROM
9286,9287,SEE_ALSO
2188,9338,ASSOCIATED_WITH
5479,5405,TOOK_OVER_FROM
7297,5336,SEE_ALSO
5602,5584,APPRENTICED_TO
1208,886,APPRENTICED_TO
1208,1231,HAD_APPRENTICE
4332,3823,TOOK_OVER_FROM
8401,8370,ASSOCIATED_WITH
3450,2359,APPRENTICED_TO
2431,2573,APPRENTICED_TO
687,945,WORKED_FOR
687,5245,HAD_APPRENTICE
687,8601,ASSOCIATED_WITH
687,833,ASSOCIATED_WITH
833,166,TOOK_OVER_FROM
833,436,TOOK_OVER_FROM
5352,687,SEE_ALSO
3716,3752,SEE_ALSO
3717,2634,ASSOCIATED_WITH
683,5357,APPRENTICED_TO
5448,2177,SEE_ALSO
3700,3651,TOOK_OVER_FROM
7320,10516,TOOK_OVER_FROM
10516,5719,TOOK_OVER_FROM
7321,10089,SEE_ALSO
9703,5440,SEE_ALSO
10513,9877,TOOK_OVER_FROM
9696,9695,SUCCEEDED__BY
4383,1908,SEE_ALSO
1908,2522,APPRENTICED_TO
8726,8725,SEE_ALSO
8726,10544,SUCCEEDED__BY
8726,2376,SEE_ALSO
8725,2376,TOOK_OVER_FROM
8725,8726,SEE_ALSO
2376,8725,SUCCEEDED__BY
5320,5203,HAD_APPRENTICE
5320,3440,APPRENTICED_TO
5456,4274,SUCCEEDED__BY
4361,10046,PARTNERSHIP
1287,159,ASSOCIATED_WITH
9357,7333,PARTNERSHIP
9357,9185,PARTNERSHIP
7333,9357,SEE_ALSO
7333,7332,TOOK_OVER_FROM
7333,9185,SUCCEEDED__BY
9185,7332,SEE_ALSO
9185,7333,TOOK_OVER_FROM
9185,9357,SEE_ALSO
1891,688,SEE_ALSO
688,1891,SEE_ALSO
5441,5442,CHILD_OF
5442,5441,PARENT_OF
3298,3282,PARTNERSHIP
7334,5459,TOOK_OVER_FROM
7335,7336,SEE_ALSO
7336,7335,SEE_ALSO
7336,7337,SEE_ALSO
7337,7335,SEE_ALSO
7337,7336,SEE_ALSO
